NS_Waveform_File,EW_Waveform_File,UP_Waveform_File,Record_Folder,Scale_Factor_Used,P_Pick_Index,P_Pick_Time_sec,Waveform_Start_Sample,Waveform_End_Sample,Waveform_Duration_sec,Number_of_Waveform_Samples,Sampling_Frequency_Hz,Damping,STA_Seconds,LTA_Seconds,STA_LTA_Threshold,Response_Spectrum_Method,Number_of_Periods,Minimum_Period_sec,Maximum_Period_sec,Station_Name,Station_Lat,Station_Lon,Origin_Date,Origin_Time,Rec_Start_Date,Rec_Start_Time,Duration_Time(s),Last_Corr_Date,Last_Corr_Time,Epicenter_Lat,Epicenter_Lon,Magnitude,EQ_Depth(km),Samp_Freq(Hz),PGA_EW(gal),PGA_NS(gal),PGA_UD(gal),Station Height(m),Scale_factor,Numerator,Denominator,INdex,Epicentral_Distance_km
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0010102180957\HRS0010102180957Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0010102180957\HRS0010102180957Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0010102180957\HRS0010102180957Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0010102180957,0.0002384185791015,863,8.63,863,1462,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2001/02/18,09:57:00,2001/02/18,09:58:02,119,2001/02/18,09:00:00,35.205,133.414,3.7,11,100,5.75,4.696,2.493,566,0.0002384185791015,2000.0,8388608.0,530,50.329407
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0020102180957\HRS0020102180957Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0020102180957\HRS0020102180957Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0020102180957\HRS0020102180957Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0020102180957,0.0002384185791015,948,9.48,948,1547,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS002,34.8951,133.2755,2001/02/18,09:57:00,2001/02/18,09:57:59,119,2001/02/18,09:00:00,35.205,133.414,3.7,11,100,14.215,12.919,1.665,306,0.0002384185791015,2000.0,8388608.0,531,36.693256
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0060102180957\HRS0060102180957Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0060102180957\HRS0060102180957Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0060102180957\HRS0060102180957Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0060102180957,0.0002384185791015,1060,10.6,1060,1659,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS006,34.6659,132.4077,2001/02/18,09:57:00,2001/02/18,09:58:19,119,2001/02/18,09:00:00,35.205,133.414,3.7,11,100,2.474,1.692,1.628,371,0.0002384185791015,2000.0,8388608.0,532,109.58054
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0210102180957\HRS0210102180957Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0210102180957\HRS0210102180957Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0210102180957\HRS0210102180957Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\HRS0210102180957,0.0002384185791015,894,8.94,894,1493,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,2001/02/18,09:57:00,2001/02/18,09:58:00,119,2001/02/18,09:00:00,35.205,133.414,3.7,11,100,5.104,5.712,1.977,325,0.0002384185791015,2000.0,8388608.0,533,38.932392
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0010102180957\OKY0010102180957Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0010102180957\OKY0010102180957Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0010102180957\OKY0010102180957Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0010102180957,0.0002384185791015,1421,14.21,1421,2020,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY001,35.1945,133.7314,2001/02/18,09:57:00,2001/02/18,09:57:53,119,2001/02/18,09:00:00,35.205,133.414,3.7,11,100,6.076,4.85,4.514,334,0.0002384185791015,2000.0,8388608.0,534,28.863415
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0050102180957\OKY0050102180957Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0050102180957\OKY0050102180957Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0050102180957\OKY0050102180957Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0050102180957,0.0002384185791015,938,9.38,938,1537,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY005,35.0098,133.7317,2001/02/18,09:57:00,2001/02/18,09:57:59,119,2001/02/18,09:00:00,35.205,133.414,3.7,11,100,7.545,6.625,4.888,134,0.0002384185791015,2000.0,8388608.0,535,36.142998
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0080102180957\OKY0080102180957Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0080102180957\OKY0080102180957Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0080102180957\OKY0080102180957Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\OKY0080102180957,0.0002384185791015,720,7.2,720,1319,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY008,34.8701,133.9036,2001/02/18,09:57:00,2001/02/18,09:58:05,119,2001/02/18,09:00:00,35.205,133.414,3.7,11,100,2.556,2.324,0.967,62,0.0002384185791015,2000.0,8388608.0,536,58.083305
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\SMN0010102180957\SMN0010102180957Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\SMN0010102180957\SMN0010102180957Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\SMN0010102180957\SMN0010102180957Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\SMN0010102180957,0.0002384185791015,859,8.59,859,1458,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN001,35.5372,133.1612,2001/02/18,09:57:00,2001/02/18,09:58:01,119,2001/02/18,09:00:00,35.205,133.414,3.7,11,100,3.988,4.188,0.85,2,0.0002384185791015,2000.0,8388608.0,537,43.47273
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\TTR0070102180957\TTR0070102180957Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\TTR0070102180957\TTR0070102180957Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\TTR0070102180957\TTR0070102180957Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\TTR0070102180957,0.0002384185791015,1321,13.21,1321,1920,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2001/02/18,09:57:00,2001/02/18,09:57:51,119,2001/02/18,09:00:00,35.205,133.414,3.7,11,100,19.802,20.061,6.794,155,0.0002384185791015,2000.0,8388608.0,538,10.914619
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\TTR0090102180957\TTR0090102180957Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\TTR0090102180957\TTR0090102180957Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\TTR0090102180957\TTR0090102180957Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.13\TTR0090102180957,0.0002384185791015,1439,14.39,1439,2038,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR009,35.1629,133.3063,2001/02/18,09:57:00,2001/02/18,09:57:50,119,2001/02/18,09:00:00,35.205,133.414,3.7,11,100,19.065,26.167,6.518,299,0.0002384185791015,2000.0,8388608.0,539,10.849693
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0010109171849\HRS0010109171849Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0010109171849\HRS0010109171849Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0010109171849\HRS0010109171849Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0010109171849,0.0002384185791015,814,8.14,814,1413,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2001/09/17,18:49:00,2001/09/17,18:49:36,119,2001/09/17,17:00:00,34.928,132.377,3.7,16,100,3.09,3.527,2.223,566,0.0002384185791015,2000.0,8388608.0,540,49.236217
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0040109171849\HRS0040109171849Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0040109171849\HRS0040109171849Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0040109171849\HRS0040109171849Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0040109171849,0.0002384185791015,1058,10.58,1058,1657,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS004,34.7262,132.2772,2001/09/17,18:49:00,2001/09/17,18:49:30,119,2001/09/17,18:00:00,34.928,132.377,3.7,16,100,6.574,10.146,3.143,586,0.0002384185791015,2000.0,8388608.0,541,24.217714
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0060109171849\HRS0060109171849Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0060109171849\HRS0060109171849Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0060109171849\HRS0060109171849Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0060109171849,0.0002384185791015,1020,10.2,1020,1619,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS006,34.6659,132.4077,2001/09/17,18:49:00,2001/09/17,18:49:31,119,2001/09/17,18:00:00,34.928,132.377,3.7,16,100,5.747,3.29,1.458,371,0.0002384185791015,2000.0,8388608.0,542,29.278696
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0090109171849\HRS0090109171849Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0090109171849\HRS0090109171849Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0090109171849\HRS0090109171849Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0090109171849,0.0002384185791015,837,8.37,837,1436,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS009,34.4926,132.2794,2001/09/17,18:49:00,2001/09/17,18:49:36,119,2001/09/17,17:00:00,34.928,132.377,3.7,16,100,3.244,4.345,2.092,219,0.0002384185791015,2000.0,8388608.0,543,49.229366
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0210109171849\HRS0210109171849Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0210109171849\HRS0210109171849Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0210109171849\HRS0210109171849Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\HRS0210109171849,0.0002384185791015,1399,13.99,1399,1998,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,2001/09/17,18:49:00,2001/09/17,18:49:33,119,2001/09/17,17:00:00,34.928,132.377,3.7,16,100,2.719,4.073,6.104,325,0.0002384185791015,2000.0,8388608.0,544,67.51808
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0040109171849\SMN0040109171849Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0040109171849\SMN0040109171849Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0040109171849\SMN0040109171849Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0040109171849,0.0002384185791015,1453,14.53,1453,2052,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN004,35.2881,132.9004,2001/09/17,18:49:00,2001/09/17,18:49:39,119,2001/09/17,17:00:00,34.928,132.377,3.7,16,100,4.502,2.992,2.542,45,0.0002384185791015,2000.0,8388608.0,545,62.210144
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0070109171849\SMN0070109171849Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0070109171849\SMN0070109171849Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0070109171849\SMN0070109171849Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0070109171849,0.0002384185791015,1058,10.58,1058,1657,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN007,35.0807,132.5914,2001/09/17,18:49:00,2001/09/17,18:49:30,119,2001/09/17,18:00:00,34.928,132.377,3.7,16,100,14.642,14.172,7.056,67,0.0002384185791015,2000.0,8388608.0,546,25.877264
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0080109171849\SMN0080109171849Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0080109171849\SMN0080109171849Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0080109171849\SMN0080109171849Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0080109171849,0.0002384185791015,1451,14.51,1451,2050,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN008,34.8523,132.5308,2001/09/17,18:49:00,2001/09/17,18:49:25,119,2001/09/17,17:00:00,34.928,132.377,3.7,16,100,13.632,26.068,9.155,335,0.0002384185791015,2000.0,8388608.0,547,16.359428
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0090109171849\SMN0090109171849Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0090109171849\SMN0090109171849Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0090109171849\SMN0090109171849Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0090109171849,0.0002384185791015,875,8.75,875,1474,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN009,35.0112,132.2227,2001/09/17,18:49:00,2001/09/17,18:49:27,119,2001/09/17,18:00:00,34.928,132.377,3.7,16,100,17.481,10.932,5.635,20,0.0002384185791015,2000.0,8388608.0,548,16.830458
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0160109171849\SMN0160109171849Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0160109171849\SMN0160109171849Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0160109171849\SMN0160109171849Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.14\SMN0160109171849,0.0002384185791015,828,8.28,828,1427,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN016,35.1957,132.8146,2001/09/17,18:49:00,2001/09/17,18:49:36,119,2001/09/17,17:00:00,34.928,132.377,3.7,16,100,3.707,4.456,4.149,210,0.0002384185791015,2000.0,8388608.0,549,49.72321
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0060110010245\SMN0060110010245Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0060110010245\SMN0060110010245Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0060110010245\SMN0060110010245Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0060110010245,0.0002384185791015,1064,10.64,1064,1663,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN006,35.1942,132.4978,2001/10/01,02:45:00,2001/10/01,02:45:14,119,2001/10/01,02:00:00,35.018,132.369,3.7,13,100,2.093,3.177,1.347,36,0.0002384185791015,2000.0,8388608.0,550,22.828623
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0080110010245\SMN0080110010245Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0080110010245\SMN0080110010245Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0080110010245\SMN0080110010245Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0080110010245,0.0002384185791015,1079,10.79,1079,1678,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN008,34.8523,132.5308,2001/10/01,02:45:00,2001/10/01,02:45:14,119,2001/10/01,02:00:00,35.018,132.369,3.7,13,100,4.211,6.108,3.794,335,0.0002384185791015,2000.0,8388608.0,551,23.601322
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0090110010245\SMN0090110010245Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0090110010245\SMN0090110010245Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0090110010245\SMN0090110010245Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.15\SMN0090110010245,0.0002384185791015,1425,14.25,1425,2024,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN009,35.0112,132.2227,2001/10/01,02:45:00,2001/10/01,02:45:09,119,2001/10/01,02:00:00,35.018,132.369,3.7,13,100,10.415,13.467,10.15,20,0.0002384185791015,2000.0,8388608.0,552,13.344875
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0010209031728\HRS0010209031728Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0010209031728\HRS0010209031728Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0010209031728\HRS0010209031728Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0010209031728,0.0002384185791015,1379,13.79,1379,1978,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2002/09/03,17:28:00,2002/09/03,17:28:45,119,2002/09/03,17:00:00,35.003,132.884,3.7,9,100,24.44,36.218,14.934,566,0.0002384185791015,2000.0,8388608.0,553,3.778988
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0020209031728\HRS0020209031728Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0020209031728\HRS0020209031728Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0020209031728\HRS0020209031728Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0020209031728,0.0002384185791015,981,9.81,981,1580,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS002,34.8951,133.2755,2002/09/03,17:28:00,2002/09/03,17:28:54,119,2002/09/03,17:00:00,35.003,132.884,3.7,9,100,4.107,3.049,1.241,306,0.0002384185791015,2000.0,8388608.0,554,37.645267
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0030209031728\HRS0030209031728Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0030209031728\HRS0030209031728Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0030209031728\HRS0030209031728Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0030209031728,0.0002384185791015,1432,14.32,1432,2031,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS003,34.8143,132.8418,2002/09/03,17:28:00,2002/09/03,17:28:47,119,2002/09/03,17:00:00,35.003,132.884,3.7,9,100,2.717,1.716,3.184,156,0.0002384185791015,2000.0,8388608.0,555,21.332426
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0210209031728\HRS0210209031728Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0210209031728\HRS0210209031728Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0210209031728\HRS0210209031728Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0210209031728,0.0002384185791015,1434,14.34,1434,2033,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,2002/09/03,17:28:00,2002/09/03,17:28:47,119,2002/09/03,17:00:00,35.003,132.884,3.7,9,100,12.375,16.56,7.108,325,0.0002384185791015,2000.0,8388608.0,556,21.956247
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\SMN0160209031728\SMN0160209031728Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\SMN0160209031728\SMN0160209031728Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\SMN0160209031728\SMN0160209031728Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\SMN0160209031728,0.0002384185791015,1130,11.3,1130,1729,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN016,35.1957,132.8146,2002/09/03,17:28:00,2002/09/03,17:28:50,119,2002/09/03,17:00:00,35.003,132.884,3.7,9,100,2.66,3.487,2.318,210,0.0002384185791015,2000.0,8388608.0,557,22.338078
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0010710140307\HRS0010710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0010710140307\HRS0010710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0010710140307\HRS0010710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0010710140307,0.0006340209495401,32,0.32,32,631,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2007/10/14,03:07:00,2007/10/14,03:07:58,60,2007/10/14,03:07:43,35.43,133.2,3.7,11,100,2.084,2.006,1.268,566,0.0006340209495401,3920.0,6182761.0,575,51.724506
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0040710140307\HRS0040710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0040710140307\HRS0040710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0040710140307\HRS0040710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0040710140307,0.0006340209495401,111,1.11,111,710,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS004,34.7262,132.2772,2007/10/14,03:07:00,2007/10/14,03:08:16,60,2007/10/14,03:08:01,35.43,133.2,3.7,11,100,1.517,0.679,0.24,586,0.0006340209495401,3920.0,6182761.0,576,114.78562
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0050710140307\HRS0050710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0050710140307\HRS0050710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0050710140307\HRS0050710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0050710140307,0.0006340209495401,674,6.74,674,1273,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS005,34.777,133.2807,2007/10/14,03:07:00,2007/10/14,03:08:04,60,2007/10/14,03:07:49,35.43,133.2,3.7,11,100,2.641,1.963,1.187,480,0.0006340209495401,3920.0,6182761.0,577,72.98045
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0210710140307\HRS0210710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0210710140307\HRS0210710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0210710140307\HRS0210710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0210710140307,0.0006340209495401,791,7.91,791,1390,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,2007/10/14,03:07:00,2007/10/14,03:08:00,60,2007/10/14,03:07:45,35.43,133.2,3.7,11,100,2.045,2.155,1.413,325,0.0006340209495401,3920.0,6182761.0,578,53.583286
